id,metric_name,value,timestamp
1174,total_quantity,b'\x0f\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:49.466660
1175,batch_size,1.0,2025-12-01 15:57:49.466660
1176,avg_price,670530.0902154736,2025-12-01 15:57:49.968267
1177,avg_rating,0.39698341094785095,2025-12-01 15:57:49.968267
1178,total_predicted_revenue,6034770.811939262,2025-12-01 15:57:49.968267
1179,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:49.968267
1180,batch_size,1.0,2025-12-01 15:57:49.968267
1181,avg_price,362851.4872965314,2025-12-01 15:57:50.393047
1182,avg_rating,4.930928432034395,2025-12-01 15:57:50.393047
1183,total_predicted_revenue,1814257.436482657,2025-12-01 15:57:50.393047
1184,total_quantity,b'\x05\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:50.393047
1185,batch_size,1.0,2025-12-01 15:57:50.393047
1186,avg_price,1850514.8882375613,2025-12-01 15:57:50.593766
1187,avg_rating,2.3397896887907117,2025-12-01 15:57:50.593766
1188,total_predicted_revenue,18505148.882375613,2025-12-01 15:57:50.593766
1189,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:50.593766
1190,batch_size,1.0,2025-12-01 15:57:50.593766
1191,avg_price,930209.8325698223,2025-12-01 15:57:50.956520
1192,avg_rating,4.282996160475881,2025-12-01 15:57:50.956520
1193,total_predicted_revenue,11162517.990837868,2025-12-01 15:57:50.956520
1194,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:50.956520
1195,batch_size,1.0,2025-12-01 15:57:50.956520
1196,avg_price,1025064.34957721,2025-12-01 15:57:51.379549
1197,avg_rating,0.682037632633124,2025-12-01 15:57:51.379549
1198,total_predicted_revenue,15375965.24365815,2025-12-01 15:57:51.379549
1199,total_quantity,b'\x0f\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:51.379549
1200,batch_size,1.0,2025-12-01 15:57:51.379549
1201,avg_price,251831.92590526637,2025-12-01 15:57:52.047883
1202,avg_rating,4.052533780441112,2025-12-01 15:57:52.047883
1203,total_predicted_revenue,2770151.18495793,2025-12-01 15:57:52.047883
1204,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:52.047883
1205,batch_size,1.0,2025-12-01 15:57:52.047883
1206,avg_price,728978.9690853275,2025-12-01 15:57:52.313505
1207,avg_rating,4.600489169264757,2025-12-01 15:57:52.313505
1208,total_predicted_revenue,5102852.783597292,2025-12-01 15:57:52.313505
1209,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:52.313505
1210,batch_size,1.0,2025-12-01 15:57:52.313505
1211,avg_price,1895324.4585711414,2025-12-01 15:57:53.297946
1212,avg_rating,4.299352449772968,2025-12-01 15:57:53.297946
1213,total_predicted_revenue,22743893.502853695,2025-12-01 15:57:53.297946
1214,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:53.297946
1215,batch_size,1.0,2025-12-01 15:57:53.297946
1216,avg_price,1736076.9904582277,2025-12-01 15:57:53.759873
1217,avg_rating,4.721580803889647,2025-12-01 15:57:53.759873
1218,total_predicted_revenue,15624692.91412405,2025-12-01 15:57:53.759873
1219,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:53.759873
1220,batch_size,1.0,2025-12-01 15:57:53.759873
1221,avg_price,349149.3629081151,2025-12-01 15:57:54.622333
1222,avg_rating,4.577325083043627,2025-12-01 15:57:54.622333
1223,total_predicted_revenue,4538941.717805496,2025-12-01 15:57:54.622333
1224,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:54.622333
1225,batch_size,1.0,2025-12-01 15:57:54.622333
1226,avg_price,1689302.8293985038,2025-12-01 15:57:55.060775
1227,avg_rating,2.2766959578528674,2025-12-01 15:57:55.060775
1228,total_predicted_revenue,15203725.464586534,2025-12-01 15:57:55.060775
1229,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:55.060775
1230,batch_size,1.0,2025-12-01 15:57:55.060775
1231,avg_price,464103.04084589926,2025-12-01 15:57:56.042689
1232,avg_rating,2.345937854861729,2025-12-01 15:57:56.042689
1233,total_predicted_revenue,5105133.449304892,2025-12-01 15:57:56.042689
1234,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:56.042689
1235,batch_size,1.0,2025-12-01 15:57:56.042689
1236,avg_price,1063198.1540249828,2025-12-01 15:57:57.028319
1237,avg_rating,0.356693530166986,2025-12-01 15:57:57.028319
1238,total_predicted_revenue,8505585.232199863,2025-12-01 15:57:57.028319
1239,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:57.028319
1240,batch_size,1.0,2025-12-01 15:57:57.028319
1241,avg_price,657706.1633003108,2025-12-01 15:57:57.885074
1242,avg_rating,1.605419847673546,2025-12-01 15:57:57.885074
1243,total_predicted_revenue,4603943.143102176,2025-12-01 15:57:57.885074
1244,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:57.885074
1245,batch_size,1.0,2025-12-01 15:57:57.885074
1246,avg_price,1816910.712905488,2025-12-01 15:57:58.289675
1247,avg_rating,3.4168841515731234,2025-12-01 15:57:58.289675
1248,total_predicted_revenue,10901464.277432928,2025-12-01 15:57:58.289675
1249,total_quantity,b'\x06\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:58.289675
1250,batch_size,1.0,2025-12-01 15:57:58.289675
1251,avg_price,1497523.7062616055,2025-12-01 15:57:58.821154
1252,avg_rating,2.7153240581470532,2025-12-01 15:57:58.821154
1253,total_predicted_revenue,16472760.76887766,2025-12-01 15:57:58.821154
1254,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:58.821154
1255,batch_size,1.0,2025-12-01 15:57:58.821154
1256,avg_price,613416.0209638453,2025-12-01 15:57:59.478471
1257,avg_rating,2.481618740873435,2025-12-01 15:57:59.478471
1258,total_predicted_revenue,8587824.293493833,2025-12-01 15:57:59.478471
1259,total_quantity,b'\x0e\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:59.478471
1260,batch_size,1.0,2025-12-01 15:57:59.478471
1261,avg_price,1362182.6744287482,2025-12-01 15:57:59.743651
1262,avg_rating,0.317870588526617,2025-12-01 15:57:59.743651
1263,total_predicted_revenue,12259644.069858734,2025-12-01 15:57:59.743651
1264,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:59.743651
1265,batch_size,1.0,2025-12-01 15:57:59.743651
1266,avg_price,998048.3189961204,2025-12-01 15:57:59.963308
1267,avg_rating,4.89533776050618,2025-12-01 15:57:59.963308
1268,total_predicted_revenue,8982434.870965084,2025-12-01 15:57:59.963308
1269,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:57:59.963308
1270,batch_size,1.0,2025-12-01 15:57:59.963308
1271,avg_price,1863226.6475787666,2025-12-01 15:58:00.694909
1272,avg_rating,1.9081760049537881,2025-12-01 15:58:00.694909
1273,total_predicted_revenue,14905813.180630133,2025-12-01 15:58:00.694909
1274,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:00.694909
1275,batch_size,1.0,2025-12-01 15:58:00.694909
1276,avg_price,1068075.2941118153,2025-12-01 15:58:01.180647
1277,avg_rating,3.083081769210933,2025-12-01 15:58:01.180647
1278,total_predicted_revenue,13884978.823453598,2025-12-01 15:58:01.180647
1279,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:01.180647
1280,batch_size,1.0,2025-12-01 15:58:01.180647
1281,avg_price,1912783.0909353022,2025-12-01 15:58:01.849253
1282,avg_rating,4.478615413242544,2025-12-01 15:58:01.849253
1283,total_predicted_revenue,28691746.364029534,2025-12-01 15:58:01.849253
1284,total_quantity,b'\x0f\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:01.849253
1285,batch_size,1.0,2025-12-01 15:58:01.849253
1286,avg_price,850847.2516599995,2025-12-01 15:58:02.227078
1287,avg_rating,0.19507957510263185,2025-12-01 15:58:02.227078
1288,total_predicted_revenue,7657625.2649399955,2025-12-01 15:58:02.227078
1289,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:02.227078
1290,batch_size,1.0,2025-12-01 15:58:02.227078
1291,avg_price,228103.74315466703,2025-12-01 15:58:02.804058
1292,avg_rating,4.462748760969783,2025-12-01 15:58:02.804058
1293,total_predicted_revenue,3421556.1473200056,2025-12-01 15:58:02.804058
1294,total_quantity,b'\x0f\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:02.804058
1295,batch_size,1.0,2025-12-01 15:58:02.804058
1296,avg_price,593956.477261207,2025-12-01 15:58:03.402702
1297,avg_rating,2.6315540721257342,2025-12-01 15:58:03.402702
1298,total_predicted_revenue,9503303.636179311,2025-12-01 15:58:03.402702
1299,total_quantity,b'\x10\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:03.402702
1300,batch_size,1.0,2025-12-01 15:58:03.402702
1301,avg_price,1384551.446283419,2025-12-01 15:58:03.605029
1302,avg_rating,4.816967534467665,2025-12-01 15:58:03.605029
1303,total_predicted_revenue,11076411.570267351,2025-12-01 15:58:03.605029
1304,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:03.605029
1305,batch_size,1.0,2025-12-01 15:58:03.605029
1306,avg_price,891144.8151016281,2025-12-01 15:58:04.292237
1307,avg_rating,3.11663255694786,2025-12-01 15:58:04.292237
1308,total_predicted_revenue,7129158.520813025,2025-12-01 15:58:04.292237
1309,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:04.292237
1310,batch_size,1.0,2025-12-01 15:58:04.292237
1311,avg_price,1428243.6311123858,2025-12-01 15:58:04.947130
1312,avg_rating,2.058744151507168,2025-12-01 15:58:04.947130
1313,total_predicted_revenue,18567167.204461016,2025-12-01 15:58:04.947130
1314,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:04.947130
1315,batch_size,1.0,2025-12-01 15:58:04.947130
1316,avg_price,1280371.450086105,2025-12-01 15:58:05.069376
1317,avg_rating,3.863385690505692,2025-12-01 15:58:05.069376
1318,total_predicted_revenue,10242971.60068884,2025-12-01 15:58:05.069376
1319,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:05.069376
1320,batch_size,1.0,2025-12-01 15:58:05.069376
1321,avg_price,1127281.5004071784,2025-12-01 15:58:05.509198
1322,avg_rating,2.548664171829442,2025-12-01 15:58:05.509198
1323,total_predicted_revenue,16909222.506107677,2025-12-01 15:58:05.509198
1324,total_quantity,b'\x0f\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:05.509198
1325,batch_size,1.0,2025-12-01 15:58:05.509198
1326,avg_price,800464.8865496054,2025-12-01 15:58:06.278213
1327,avg_rating,3.0009996550493696,2025-12-01 15:58:06.278213
1328,total_predicted_revenue,5603254.205847238,2025-12-01 15:58:06.278213
1329,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:06.278213
1330,batch_size,1.0,2025-12-01 15:58:06.278213
1331,avg_price,755503.1868060108,2025-12-01 15:58:06.607735
1332,avg_rating,3.419230308789359,2025-12-01 15:58:06.607735
1333,total_predicted_revenue,8310535.054866118,2025-12-01 15:58:06.607735
1334,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:06.607735
1335,batch_size,1.0,2025-12-01 15:58:06.607735
1336,avg_price,1489251.1899725627,2025-12-01 15:58:06.813253
1337,avg_rating,2.982871876824001,2025-12-01 15:58:06.813253
1338,total_predicted_revenue,13403260.709753064,2025-12-01 15:58:06.813253
1339,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:06.813253
1340,batch_size,1.0,2025-12-01 15:58:06.813253
1341,avg_price,1565094.3023162028,2025-12-01 15:58:07.190168
1342,avg_rating,4.561286125111025,2025-12-01 15:58:07.190168
1343,total_predicted_revenue,25041508.837059245,2025-12-01 15:58:07.190168
1344,total_quantity,b'\x10\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:07.190168
1345,batch_size,1.0,2025-12-01 15:58:07.190168
1346,avg_price,829180.1530878767,2025-12-01 15:58:07.330798
1347,avg_rating,0.2699256227170388,2025-12-01 15:58:07.330798
1348,total_predicted_revenue,12437702.296318151,2025-12-01 15:58:07.330798
1349,total_quantity,b'\x0f\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:07.330798
1350,batch_size,1.0,2025-12-01 15:58:07.330798
1351,avg_price,950459.1515181039,2025-12-01 15:58:07.532864
1352,avg_rating,4.67482697949186,2025-12-01 15:58:07.532864
1353,total_predicted_revenue,13306428.121253455,2025-12-01 15:58:07.532864
1354,total_quantity,b'\x0e\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:07.532864
1355,batch_size,1.0,2025-12-01 15:58:07.532864
1356,avg_price,1287813.310843455,2025-12-01 15:58:07.675516
1357,avg_rating,3.7670833555560757,2025-12-01 15:58:07.675516
1358,total_predicted_revenue,9014693.175904185,2025-12-01 15:58:07.675516
1359,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:07.675516
1360,batch_size,1.0,2025-12-01 15:58:07.675516
1361,avg_price,1479169.2135985564,2025-12-01 15:58:07.845816
1362,avg_rating,3.6923608898166167,2025-12-01 15:58:07.845816
1363,total_predicted_revenue,19229199.77678123,2025-12-01 15:58:07.845816
1364,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:07.845816
1365,batch_size,1.0,2025-12-01 15:58:07.845816
1366,avg_price,631200.9280342086,2025-12-01 15:58:08.094756
1367,avg_rating,1.2179299261896137,2025-12-01 15:58:08.094756
1368,total_predicted_revenue,5049607.424273669,2025-12-01 15:58:08.094756
1369,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:08.094756
1370,batch_size,1.0,2025-12-01 15:58:08.094756
1371,avg_price,1406251.816475146,2025-12-01 15:58:09.094858
1372,avg_rating,3.306488547804289,2025-12-01 15:58:09.094858
1373,total_predicted_revenue,18281273.6141769,2025-12-01 15:58:09.094858
1374,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:09.094858
1375,batch_size,1.0,2025-12-01 15:58:09.094858
1376,avg_price,1140026.6237716123,2025-12-01 15:58:09.282451
1377,avg_rating,0.10348167373777917,2025-12-01 15:58:09.282451
1378,total_predicted_revenue,10260239.61394451,2025-12-01 15:58:09.282451
1379,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:09.282451
1380,batch_size,1.0,2025-12-01 15:58:09.282451
1381,avg_price,1683312.7931112386,2025-12-01 15:58:09.564868
1382,avg_rating,0.4878486035630514,2025-12-01 15:58:09.564868
1383,total_predicted_revenue,8416563.965556193,2025-12-01 15:58:09.564868
1384,total_quantity,b'\x05\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:09.564868
1385,batch_size,1.0,2025-12-01 15:58:09.564868
1386,avg_price,1427159.7297567928,2025-12-01 15:58:09.737744
1387,avg_rating,3.9221504766146262,2025-12-01 15:58:09.737744
1388,total_predicted_revenue,11417277.838054342,2025-12-01 15:58:09.737744
1389,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:09.737744
1390,batch_size,1.0,2025-12-01 15:58:09.737744
1391,avg_price,1788192.2372890234,2025-12-01 15:58:10.095037
1392,avg_rating,2.7730815162360396,2025-12-01 15:58:10.095037
1393,total_predicted_revenue,23246499.084757302,2025-12-01 15:58:10.095037
1394,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:10.095037
1395,batch_size,1.0,2025-12-01 15:58:10.095037
1396,avg_price,1123872.4212922468,2025-12-01 15:58:10.408348
1397,avg_rating,2.506125540655708,2025-12-01 15:58:10.408348
1398,total_predicted_revenue,14610341.476799209,2025-12-01 15:58:10.408348
1399,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:10.408348
1400,batch_size,1.0,2025-12-01 15:58:10.408348
1401,avg_price,262707.7078118909,2025-12-01 15:58:11.112472
1402,avg_rating,2.8116295230135973,2025-12-01 15:58:11.112472
1403,total_predicted_revenue,2627077.078118909,2025-12-01 15:58:11.112472
1404,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:11.112472
1405,batch_size,1.0,2025-12-01 15:58:11.112472
1406,avg_price,823296.9454174085,2025-12-01 15:58:11.783485
1407,avg_rating,3.328683574477947,2025-12-01 15:58:11.783485
1408,total_predicted_revenue,9056266.399591492,2025-12-01 15:58:11.783485
1409,total_quantity,b'\x0b\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:11.783485
1410,batch_size,1.0,2025-12-01 15:58:11.783485
1411,avg_price,1116318.526293379,2025-12-01 15:58:12.508531
1412,avg_rating,0.11169611139146607,2025-12-01 15:58:12.508531
1413,total_predicted_revenue,20093733.47328082,2025-12-01 15:58:12.508531
1414,total_quantity,b'\x12\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:12.508531
1415,batch_size,1.0,2025-12-01 15:58:12.508531
1416,avg_price,1311983.478079056,2025-12-01 15:58:13.292641
1417,avg_rating,4.677354030188438,2025-12-01 15:58:13.292641
1418,total_predicted_revenue,15743801.73694867,2025-12-01 15:58:13.292641
1419,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:13.292641
1420,batch_size,1.0,2025-12-01 15:58:13.292641
1421,avg_price,1477002.3359037102,2025-12-01 15:58:13.431170
1422,avg_rating,2.499631198747501,2025-12-01 15:58:13.431170
1423,total_predicted_revenue,11816018.687229682,2025-12-01 15:58:13.431170
1424,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:13.431170
1425,batch_size,1.0,2025-12-01 15:58:13.431170
1426,avg_price,346148.6437225627,2025-12-01 15:58:14.400881
1427,avg_rating,1.6888187171713782,2025-12-01 15:58:14.400881
1428,total_predicted_revenue,2423040.506057939,2025-12-01 15:58:14.400881
1429,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:14.400881
1430,batch_size,1.0,2025-12-01 15:58:14.400881
1431,avg_price,725843.9897285877,2025-12-01 15:58:15.198715
1432,avg_rating,3.162130640630838,2025-12-01 15:58:15.198715
1433,total_predicted_revenue,6532595.907557289,2025-12-01 15:58:15.198715
1434,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:15.198715
1435,batch_size,1.0,2025-12-01 15:58:15.198715
1436,avg_price,955546.0588687891,2025-12-01 15:58:15.413293
1437,avg_rating,1.7870593118476308,2025-12-01 15:58:15.413293
1438,total_predicted_revenue,9555460.588687891,2025-12-01 15:58:15.413293
1439,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:15.413293
1440,batch_size,1.0,2025-12-01 15:58:15.413293
1441,avg_price,519295.6917914218,2025-12-01 15:58:16.148153
1442,avg_rating,3.1808784645295534,2025-12-01 15:58:16.148153
1443,total_predicted_revenue,4673661.226122797,2025-12-01 15:58:16.148153
1444,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:16.148153
1445,batch_size,1.0,2025-12-01 15:58:16.148153
1446,avg_price,342755.5447313125,2025-12-01 15:58:16.571201
1447,avg_rating,1.8100394907093542,2025-12-01 15:58:16.571201
1448,total_predicted_revenue,4113066.53677575,2025-12-01 15:58:16.571201
1449,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:16.571201
1450,batch_size,1.0,2025-12-01 15:58:16.571201
1451,avg_price,1510118.4848903813,2025-12-01 15:58:17.523475
1452,avg_rating,3.6107642349412474,2025-12-01 15:58:17.523475
1453,total_predicted_revenue,13591066.364013432,2025-12-01 15:58:17.523475
1454,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:17.523475
1455,batch_size,1.0,2025-12-01 15:58:17.523475
1456,avg_price,912557.823744103,2025-12-01 15:58:18.431378
1457,avg_rating,4.580302432829803,2025-12-01 15:58:18.431378
1458,total_predicted_revenue,5475346.942464618,2025-12-01 15:58:18.431378
1459,total_quantity,b'\x06\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:18.431378
1460,batch_size,1.0,2025-12-01 15:58:18.431378
1461,avg_price,948167.0005304889,2025-12-01 15:58:19.413267
1462,avg_rating,2.8686447709390666,2025-12-01 15:58:19.413267
1463,total_predicted_revenue,5689002.003182934,2025-12-01 15:58:19.413267
1464,total_quantity,b'\x06\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:19.413267
1465,batch_size,1.0,2025-12-01 15:58:19.413267
1466,avg_price,1904412.1904901427,2025-12-01 15:58:20.086065
1467,avg_rating,1.1334900770216354,2025-12-01 15:58:20.086065
1468,total_predicted_revenue,26661770.666861996,2025-12-01 15:58:20.086065
1469,total_quantity,b'\x0e\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:20.086065
1470,batch_size,1.0,2025-12-01 15:58:20.086065
1471,avg_price,315464.5520429194,2025-12-01 15:58:20.368012
1472,avg_rating,2.774570881166065,2025-12-01 15:58:20.368012
1473,total_predicted_revenue,2523716.416343355,2025-12-01 15:58:20.368012
1474,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:20.368012
1475,batch_size,1.0,2025-12-01 15:58:20.368012
1476,avg_price,397435.53961085563,2025-12-01 15:58:21.114172
1477,avg_rating,3.5293132229937547,2025-12-01 15:58:21.114172
1478,total_predicted_revenue,2782048.7772759893,2025-12-01 15:58:21.114172
1479,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:21.114172
1480,batch_size,1.0,2025-12-01 15:58:21.114172
1481,avg_price,1396835.3069381695,2025-12-01 15:58:21.877877
1482,avg_rating,0.8189871831777612,2025-12-01 15:58:21.877877
1483,total_predicted_revenue,11174682.455505356,2025-12-01 15:58:21.877877
1484,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:21.877877
1485,batch_size,1.0,2025-12-01 15:58:21.877877
1486,avg_price,454359.2565322679,2025-12-01 15:58:22.455915
1487,avg_rating,0.7103417389035344,2025-12-01 15:58:22.455915
1488,total_predicted_revenue,2726155.5391936074,2025-12-01 15:58:22.455915
1489,total_quantity,b'\x06\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:22.455915
1490,batch_size,1.0,2025-12-01 15:58:22.455915
1491,avg_price,1334303.595983916,2025-12-01 15:58:22.752025
1492,avg_rating,4.6248028716778995,2025-12-01 15:58:22.752025
1493,total_predicted_revenue,17345946.747790907,2025-12-01 15:58:22.752025
1494,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:22.752025
1495,batch_size,1.0,2025-12-01 15:58:22.752025
1496,avg_price,1111205.7550750119,2025-12-01 15:58:23.551978
1497,avg_rating,1.3698252667844097,2025-12-01 15:58:23.551978
1498,total_predicted_revenue,8889646.040600095,2025-12-01 15:58:23.551978
1499,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:23.551978
1500,batch_size,1.0,2025-12-01 15:58:23.551978
1501,avg_price,657518.5765600554,2025-12-01 15:58:23.817973
1502,avg_rating,2.0117892826124804,2025-12-01 15:58:23.817973
1503,total_predicted_revenue,5917667.189040499,2025-12-01 15:58:23.817973
1504,total_quantity,b'\t\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:23.817973
1505,batch_size,1.0,2025-12-01 15:58:23.817973
1506,avg_price,280970.3784634575,2025-12-01 15:58:24.256292
1507,avg_rating,3.8568907801841896,2025-12-01 15:58:24.256292
1508,total_predicted_revenue,3652614.9200249477,2025-12-01 15:58:24.256292
1509,total_quantity,b'\r\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:24.256292
1510,batch_size,1.0,2025-12-01 15:58:24.256292
1511,avg_price,847845.6918572693,2025-12-01 15:58:24.413175
1512,avg_rating,0.7536718911205542,2025-12-01 15:58:24.413175
1513,total_predicted_revenue,5934919.843000885,2025-12-01 15:58:24.413175
1514,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:24.413175
1515,batch_size,1.0,2025-12-01 15:58:24.413175
1516,avg_price,1891673.1388474188,2025-12-01 15:58:24.705986
1517,avg_rating,0.1743016498581218,2025-12-01 15:58:24.705986
1518,total_predicted_revenue,13241711.971931932,2025-12-01 15:58:24.705986
1519,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:24.705986
1520,batch_size,1.0,2025-12-01 15:58:24.705986
1521,avg_price,1889479.6164957327,2025-12-01 15:58:25.376862
1522,avg_rating,4.633672264054574,2025-12-01 15:58:25.376862
1523,total_predicted_revenue,18894796.164957326,2025-12-01 15:58:25.376862
1524,total_quantity,b'\n\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:25.376862
1525,batch_size,1.0,2025-12-01 15:58:25.376862
1526,avg_price,820530.4526391547,2025-12-01 15:58:26.293641
1527,avg_rating,0.3867616573630017,2025-12-01 15:58:26.293641
1528,total_predicted_revenue,9846365.431669857,2025-12-01 15:58:26.293641
1529,total_quantity,b'\x0c\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:26.293641
1530,batch_size,1.0,2025-12-01 15:58:26.293641
1531,avg_price,1848305.338094864,2025-12-01 15:58:26.450317
1532,avg_rating,3.5592762608699635,2025-12-01 15:58:26.450317
1533,total_predicted_revenue,14786442.704758912,2025-12-01 15:58:26.450317
1534,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:26.450317
1535,batch_size,1.0,2025-12-01 15:58:26.450317
1536,avg_price,58640.432963102765,2025-12-01 15:58:27.044782
1537,avg_rating,4.269565526344791,2025-12-01 15:58:27.044782
1538,total_predicted_revenue,175921.2988893083,2025-12-01 15:58:27.044782
1539,total_quantity,b'\x03\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:27.044782
1540,batch_size,1.0,2025-12-01 15:58:27.044782
1541,avg_price,1971754.0529099945,2025-12-01 15:58:27.232250
1542,avg_rating,0.825960430817505,2025-12-01 15:58:27.232250
1543,total_predicted_revenue,27604556.740739923,2025-12-01 15:58:27.232250
1544,total_quantity,b'\x0e\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:27.232250
1545,batch_size,1.0,2025-12-01 15:58:27.232250
1546,avg_price,1723560.339715628,2025-12-01 15:58:28.162881
1547,avg_rating,3.6537603021698577,2025-12-01 15:58:28.162881
1548,total_predicted_revenue,12064922.378009396,2025-12-01 15:58:28.162881
1549,total_quantity,b'\x07\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:28.162881
1550,batch_size,1.0,2025-12-01 15:58:28.162881
1551,avg_price,1390258.9855548728,2025-12-01 15:58:29.149688
1552,avg_rating,3.2471291412953356,2025-12-01 15:58:29.149688
1553,total_predicted_revenue,11122071.884438982,2025-12-01 15:58:29.149688
1554,total_quantity,b'\x08\x00\x00\x00\x00\x00\x00\x00',2025-12-01 15:58:29.149688
1555,batch_size,1.0,2025-12-01 15:58:29.149688
